Perturbation_1	Perturbation_2	#overlap	#sample	#True	#Backgroud	#twoPert	#pert1	#pert2	p-value
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K79239947_PF 573228_PC3_24_h_10_um	5	210	21	8706	CD44; NOTCH1; PROM1; EZH2; MYC	CD44; NOTCH1; PROM1	EZH2; MYC; PROM1	7.35221E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K80700417_SGI-1776_HCC515_24_h_10_um	6	265	21	8706	CD44; NOTCH1; PROM1; EZH2; KLF4; NES	CD44; NOTCH1; PROM1	EZH2; KLF4; NES	1.80434E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	5	258	21	8706	CD44; NOTCH1; PROM1; EPAS1; MYC	CD44; NOTCH1; PROM1	EPAS1; MYC; PROM1	2.38435E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	5	268	21	8706	CD44; NOTCH1; PROM1; LGR5; MYC	CD44; NOTCH1; PROM1	LGR5; MYC; PROM1	2.95719E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	5	270	21	8706	CD44; NOTCH1; PROM1; EZH2; MYC	CD44; NOTCH1; PROM1	EZH2; MYC; PROM1	3.0841E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K87737963_CYT387_MDAMB231_3_h_10_um	5	220	21	8706	CD44; NOTCH1; PROM1; KLF4; MYC	CD44; NOTCH1; PROM1	KLF4; MYC; PROM1	9.60633E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K88560311_AG-014699 (PF-01367338)_HT115_6.0_h_10.0_um	5	253	21	8706	CD44; NOTCH1; PROM1; BMI1; LGR5	CD44; NOTCH1; PROM1	BMI1; LGR5; PROM1	2.13371E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K88573743_A443654_MCF10A_24_h_0.37_um	5	271	21	8706	CD44; NOTCH1; PROM1; KLF4; LGR5	CD44; NOTCH1; PROM1	CD44; KLF4; LGR5	3.14918E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K92093830_doxorubicin_HA1E_6.0_h_10.0_um	6	301	21	8706	CD44; NOTCH1; PROM1; EPAS1; KLF4; MYC	CD44; NOTCH1; PROM1	EPAS1; KLF4; MYC; PROM1	4.21915E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K92428232_GSK-461364_HCC515_24_h_10_um	6	273	21	8706	CD44; NOTCH1; PROM1; EZH2; KLF4; MYC	CD44; NOTCH1; PROM1	EZH2; KLF4; MYC	2.20173E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K93725829_ERK inhibitor 11e_HCT116_6.0_h_0.5_um	6	254	21	8706	CD44; NOTCH1; PROM1; CD34; KLF4; MYC	CD44; NOTCH1; PROM1	CD34; KLF4; MYC; PROM1	1.35765E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K94176593_TWS119_HCC515_24.0_h_10.0_um	6	316	21	8706	CD44; NOTCH1; PROM1; EZH2; KLF4; MYC	CD44; NOTCH1; PROM1	EZH2; KLF4; MYC	5.82273E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	5	258	21	8706	CD44; NOTCH1; PROM1; LGR5; NES	CD44; NOTCH1; PROM1	CD44; LGR5; NES	2.38435E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	5	261	21	8706	CD44; NOTCH1; PROM1; MYC; NES	CD44; NOTCH1; PROM1	MYC; NES; PROM1	2.54583E-05
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-K99964838_bosutinib_HCC515_24_h_10_um	7	234	21	8706	CD44; NOTCH1; PROM1; ABCG2; KLF4; MYC; NES	CD44; NOTCH1; PROM1	ABCG2; KLF4; MYC; NES	3.63763E-08
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	6	276	21	8706	CD44; NOTCH1; PROM1; EZH2; MYC; NES	CD44; NOTCH1; PROM1	EZH2; MYC; NES	2.36855E-06
BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	4	279	21	8706	CD44; NOTCH1; PROM1; EZH2	CD44; NOTCH1; PROM1	CD44; EZH2; PROM1	0.000435019
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K55187425_ON-01910_HEPG2_24_h_10_um	6	235	21	8706	CD44; KLF4; PROM1; ABCG2; CD34; LGR5	CD44; KLF4; PROM1	ABCG2; CD34; LGR5	8.04117E-07
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	4	213	21	8706	CD44; KLF4; PROM1; MYC	CD44; KLF4; PROM1	CD44; MYC; PROM1	0.000123599
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K67844266_MLN4924_SW948_6.0_h_11.1_um	5	215	21	8706	CD44; KLF4; PROM1; LGR5; MYC	CD44; KLF4; PROM1	LGR5; MYC; PROM1	8.41802E-06
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_HCC515_24.0_h_56.78_um	5	314	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	CD44; EZH2; MYC	7.19665E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_HT29_24.0_h_56.78_um	6	413	21	8706	CD44; KLF4; PROM1; EZH2; LGR5; MYC	CD44; KLF4; PROM1	CD44; EZH2; LGR5; MYC	3.34782E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_NCIH1836_6.0_h_56.78_um	6	207	21	8706	CD44; KLF4; PROM1; ABCG2; NES; SOX2	CD44; KLF4; PROM1	ABCG2; NES; PROM1; SOX2	3.40182E-07
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_U937_6.0_h_56.78_um	5	242	21	8706	CD44; KLF4; PROM1; LGR5; MYC	CD44; KLF4; PROM1	KLF4; LGR5; MYC; PROM1	1.65691E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K69650333_idarubicin hcl_A549_24.0_h_10.0_um	5	213	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; MYC; PROM1	7.97757E-06
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K70578146_dactinomycin_VCAP_6.0_h_10.0_um	5	210	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; MYC; PROM1	7.35221E-06
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K73395020_ARP 101_HCC515_24.0_h_10.0_um	6	438	21	8706	CD44; KLF4; PROM1; BMI1; EZH2; MYC	CD44; KLF4; PROM1	BMI1; EZH2; MYC	4.88529E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K76401790_JNK-IN-5A_HCC515_24_h_1.11_um	4	189	21	8706	CD44; KLF4; PROM1; MYC	CD44; KLF4; PROM1	CD44; MYC; PROM1	7.01368E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K76694128_DCC-2036_HEPG2_24_h_3.33_um	4	217	21	8706	CD44; KLF4; PROM1; LGR5	CD44; KLF4; PROM1	CD44; LGR5; PROM1	0.000134928
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K79222491_2-morpholino-9-(thiophen-3-yl)-N-((5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)methyl)-9H-purin-6-amine_HA1E_6.0_h_10.0_um	5	345	21	8706	CD44; KLF4; PROM1; KDM5B; MYC	CD44; KLF4; PROM1	KDM5B; MYC; PROM1	0.000121339
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K79239947_PF 573228_HCC515_24_h_10_um	5	223	21	8706	CD44; KLF4; PROM1; EZH2; NES	CD44; KLF4; PROM1	EZH2; NES; PROM1	1.03825E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K79239947_PF 573228_PC3_24_h_10_um	5	184	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; MYC; PROM1	3.42344E-06
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K80700417_SGI-1776_HCC515_24_h_10_um	5	237	21	8706	CD44; KLF4; PROM1; EZH2; NES	CD44; KLF4; PROM1	EZH2; KLF4; NES	1.4709E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	5	237	21	8706	CD44; KLF4; PROM1; EPAS1; MYC	CD44; KLF4; PROM1	EPAS1; MYC; PROM1	1.4709E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	5	245	21	8706	CD44; KLF4; PROM1; LGR5; MYC	CD44; KLF4; PROM1	LGR5; MYC; PROM1	1.77738E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	5	245	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; MYC; PROM1	1.77738E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K87737963_CYT387_MDAMB231_3_h_10_um	4	196	21	8706	CD44; KLF4; PROM1; MYC	CD44; KLF4; PROM1	KLF4; MYC; PROM1	8.33762E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K88560311_AG-014699 (PF-01367338)_HT115_6.0_h_10.0_um	5	227	21	8706	CD44; KLF4; PROM1; BMI1; LGR5	CD44; KLF4; PROM1	BMI1; LGR5; PROM1	1.14959E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K88573743_A443654_MCF10A_24_h_0.37_um	4	239	21	8706	CD44; KLF4; PROM1; LGR5	CD44; KLF4; PROM1	CD44; KLF4; LGR5	0.000212244
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K92093830_doxorubicin_HA1E_6.0_h_10.0_um	5	269	21	8706	CD44; KLF4; PROM1; EPAS1; MYC	CD44; KLF4; PROM1	EPAS1; KLF4; MYC; PROM1	3.02011E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K92428232_GSK-461364_HCC515_24_h_10_um	5	248	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; KLF4; MYC	1.90485E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K93725829_ERK inhibitor 11e_HCT116_6.0_h_0.5_um	5	224	21	8706	CD44; KLF4; PROM1; CD34; MYC	CD44; KLF4; PROM1	CD34; KLF4; MYC; PROM1	1.06522E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K94176593_TWS119_HCC515_24.0_h_10.0_um	5	290	21	8706	CD44; KLF4; PROM1; EZH2; MYC	CD44; KLF4; PROM1	EZH2; KLF4; MYC	4.61245E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	5	231	21	8706	CD44; KLF4; PROM1; LGR5; NES	CD44; KLF4; PROM1	CD44; LGR5; NES	1.27044E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	5	231	21	8706	CD44; KLF4; PROM1; MYC; NES	CD44; KLF4; PROM1	MYC; NES; PROM1	1.27044E-05
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-K99964838_bosutinib_HCC515_24_h_10_um	6	209	21	8706	CD44; KLF4; PROM1; ABCG2; MYC; NES	CD44; KLF4; PROM1	ABCG2; KLF4; MYC; NES	3.63186E-07
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	6	242	21	8706	CD44; KLF4; PROM1; EZH2; MYC; NES	CD44; KLF4; PROM1	EZH2; MYC; NES	9.80239E-07
BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	4	246	21	8706	CD44; KLF4; PROM1; EZH2	CD44; KLF4; PROM1	CD44; EZH2; PROM1	0.000242842
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	6	165	21	8706	ABCG2; CD34; LGR5; CD44; MYC; PROM1	ABCG2; CD34; LGR5	CD44; MYC; PROM1	7.19269E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K67844266_MLN4924_SW948_6.0_h_11.1_um	5	167	21	8706	ABCG2; CD34; LGR5; MYC; PROM1	ABCG2; CD34; LGR5	LGR5; MYC; PROM1	1.94634E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K68336408_Tyrphostin AG 1478_HCC515_24.0_h_56.78_um	6	278	21	8706	ABCG2; CD34; LGR5; CD44; EZH2; MYC	ABCG2; CD34; LGR5	CD44; EZH2; MYC	2.48555E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K68336408_Tyrphostin AG 1478_HT29_24.0_h_56.78_um	6	369	21	8706	ABCG2; CD34; LGR5; CD44; EZH2; MYC	ABCG2; CD34; LGR5	CD44; EZH2; LGR5; MYC	1.6121E-05
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K68336408_Tyrphostin AG 1478_NCIH1836_6.0_h_56.78_um	6	162	21	8706	ABCG2; CD34; LGR5; NES; PROM1; SOX2	ABCG2; CD34; LGR5	ABCG2; NES; PROM1; SOX2	6.33747E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K68336408_Tyrphostin AG 1478_U937_6.0_h_56.78_um	6	200	21	8706	ABCG2; CD34; LGR5; KLF4; MYC; PROM1	ABCG2; CD34; LGR5	KLF4; LGR5; MYC; PROM1	2.69094E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K69650333_idarubicin hcl_A549_24.0_h_10.0_um	6	171	21	8706	ABCG2; CD34; LGR5; EZH2; MYC; PROM1	ABCG2; CD34; LGR5	EZH2; MYC; PROM1	9.19915E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K70578146_dactinomycin_VCAP_6.0_h_10.0_um	6	172	21	8706	ABCG2; CD34; LGR5; EZH2; MYC; PROM1	ABCG2; CD34; LGR5	EZH2; MYC; PROM1	9.57574E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K73395020_ARP 101_HCC515_24.0_h_10.0_um	6	398	21	8706	ABCG2; CD34; LGR5; BMI1; EZH2; MYC	ABCG2; CD34; LGR5	BMI1; EZH2; MYC	2.63588E-05
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K76401790_JNK-IN-5A_HCC515_24_h_1.11_um	6	142	21	8706	ABCG2; CD34; LGR5; CD44; MYC; PROM1	ABCG2; CD34; LGR5	CD44; MYC; PROM1	2.54418E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K76694128_DCC-2036_HEPG2_24_h_3.33_um	5	167	21	8706	ABCG2; CD34; LGR5; CD44; PROM1	ABCG2; CD34; LGR5	CD44; LGR5; PROM1	1.94634E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K79222491_2-morpholino-9-(thiophen-3-yl)-N-((5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)methyl)-9H-purin-6-amine_HA1E_6.0_h_10.0_um	6	319	21	8706	ABCG2; CD34; LGR5; KDM5B; MYC; PROM1	ABCG2; CD34; LGR5	KDM5B; MYC; PROM1	6.19791E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K79239947_PF 573228_HCC515_24_h_10_um	6	175	21	8706	ABCG2; CD34; LGR5; EZH2; NES; PROM1	ABCG2; CD34; LGR5	EZH2; NES; PROM1	1.07848E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K79239947_PF 573228_PC3_24_h_10_um	6	138	21	8706	ABCG2; CD34; LGR5; EZH2; MYC; PROM1	ABCG2; CD34; LGR5	EZH2; MYC; PROM1	2.08562E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K80700417_SGI-1776_HCC515_24_h_10_um	6	186	21	8706	ABCG2; CD34; LGR5; EZH2; KLF4; NES	ABCG2; CD34; LGR5	EZH2; KLF4; NES	1.63858E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	6	195	21	8706	ABCG2; CD34; LGR5; EPAS1; MYC; PROM1	ABCG2; CD34; LGR5	EPAS1; MYC; PROM1	2.26385E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	5	197	21	8706	ABCG2; CD34; LGR5; MYC; PROM1	ABCG2; CD34; LGR5	LGR5; MYC; PROM1	5.08486E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	6	199	21	8706	ABCG2; CD34; LGR5; EZH2; MYC; PROM1	ABCG2; CD34; LGR5	EZH2; MYC; PROM1	2.60048E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K87737963_CYT387_MDAMB231_3_h_10_um	6	157	21	8706	ABCG2; CD34; LGR5; KLF4; MYC; PROM1	ABCG2; CD34; LGR5	KLF4; MYC; PROM1	5.10343E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K88560311_AG-014699 (PF-01367338)_HT115_6.0_h_10.0_um	5	179	21	8706	ABCG2; CD34; LGR5; BMI1; PROM1	ABCG2; CD34; LGR5	BMI1; LGR5; PROM1	2.91685E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K88573743_A443654_MCF10A_24_h_0.37_um	5	192	21	8706	ABCG2; CD34; LGR5; CD44; KLF4	ABCG2; CD34; LGR5	CD44; KLF4; LGR5	4.38192E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K92093830_doxorubicin_HA1E_6.0_h_10.0_um	7	236	21	8706	ABCG2; CD34; LGR5; EPAS1; KLF4; MYC; PROM1	ABCG2; CD34; LGR5	EPAS1; KLF4; MYC; PROM1	3.88741E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K92428232_GSK-461364_HCC515_24_h_10_um	6	201	21	8706	ABCG2; CD34; LGR5; EZH2; KLF4; MYC	ABCG2; CD34; LGR5	EZH2; KLF4; MYC	2.78405E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K93725829_ERK inhibitor 11e_HCT116_6.0_h_0.5_um	6	183	21	8706	ABCG2; CD34; LGR5; KLF4; MYC; PROM1	ABCG2; CD34; LGR5	CD34; KLF4; MYC; PROM1	1.4658E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K94176593_TWS119_HCC515_24.0_h_10.0_um	6	254	21	8706	ABCG2; CD34; LGR5; EZH2; KLF4; MYC	ABCG2; CD34; LGR5	EZH2; KLF4; MYC	1.35765E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	5	187	21	8706	ABCG2; CD34; LGR5; CD44; NES	ABCG2; CD34; LGR5	CD44; LGR5; NES	3.7604E-06
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	6	189	21	8706	ABCG2; CD34; LGR5; MYC; NES; PROM1	ABCG2; CD34; LGR5	MYC; NES; PROM1	1.82829E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-K99964838_bosutinib_HCC515_24_h_10_um	6	161	21	8706	ABCG2; CD34; LGR5; KLF4; MYC; NES	ABCG2; CD34; LGR5	ABCG2; KLF4; MYC; NES	6.07229E-08
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	6	199	21	8706	ABCG2; CD34; LGR5; EZH2; MYC; NES	ABCG2; CD34; LGR5	EZH2; MYC; NES	2.60048E-07
BRD-K55187425_ON-01910_HEPG2_24_h_10_um	BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	6	203	21	8706	ABCG2; CD34; LGR5; CD44; EZH2; PROM1	ABCG2; CD34; LGR5	CD44; EZH2; PROM1	2.97845E-07
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K67844266_MLN4924_SW948_6.0_h_11.1_um	4	141	21	8706	CD44; MYC; PROM1; LGR5	CD44; MYC; PROM1	LGR5; MYC; PROM1	1.71397E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_HCC515_24.0_h_56.78_um	4	258	21	8706	CD44; MYC; PROM1; EZH2	CD44; MYC; PROM1	CD44; EZH2; MYC	0.000303028
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_HT29_24.0_h_56.78_um	5	357	21	8706	CD44; MYC; PROM1; EZH2; LGR5	CD44; MYC; PROM1	CD44; EZH2; LGR5; MYC	0.000146502
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_NCIH1836_6.0_h_56.78_um	6	143	21	8706	CD44; MYC; PROM1; ABCG2; NES; SOX2	CD44; MYC; PROM1	ABCG2; NES; PROM1; SOX2	2.67132E-08
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K68336408_Tyrphostin AG 1478_U937_6.0_h_56.78_um	5	174	21	8706	CD44; MYC; PROM1; KLF4; LGR5	CD44; MYC; PROM1	KLF4; LGR5; MYC; PROM1	2.47328E-06
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K69650333_idarubicin hcl_A549_24.0_h_10.0_um	4	153	21	8706	CD44; MYC; PROM1; EZH2	CD44; MYC; PROM1	EZH2; MYC; PROM1	2.54552E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K70578146_dactinomycin_VCAP_6.0_h_10.0_um	4	149	21	8706	CD44; MYC; PROM1; EZH2	CD44; MYC; PROM1	EZH2; MYC; PROM1	2.23954E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K73395020_ARP 101_HCC515_24.0_h_10.0_um	5	382	21	8706	CD44; MYC; PROM1; BMI1; EZH2	CD44; MYC; PROM1	BMI1; EZH2; MYC	0.000212307
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K76401790_JNK-IN-5A_HCC515_24_h_1.11_um	3	119	21	8706	CD44; MYC; PROM1	CD44; MYC; PROM1	CD44; MYC; PROM1	0.000165926
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K76694128_DCC-2036_HEPG2_24_h_3.33_um	4	154	21	8706	CD44; MYC; PROM1; LGR5	CD44; MYC; PROM1	CD44; LGR5; PROM1	2.62688E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K79222491_2-morpholino-9-(thiophen-3-yl)-N-((5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)methyl)-9H-purin-6-amine_HA1E_6.0_h_10.0_um	4	294	21	8706	CD44; MYC; PROM1; KDM5B	CD44; MYC; PROM1	KDM5B; MYC; PROM1	0.00055321
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K79239947_PF 573228_HCC515_24_h_10_um	5	155	21	8706	CD44; MYC; PROM1; EZH2; NES	CD44; MYC; PROM1	EZH2; NES; PROM1	1.2578E-06
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K79239947_PF 573228_PC3_24_h_10_um	4	119	21	8706	CD44; MYC; PROM1; EZH2	CD44; MYC; PROM1	EZH2; MYC; PROM1	7.49137E-06
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K80700417_SGI-1776_HCC515_24_h_10_um	6	171	21	8706	CD44; MYC; PROM1; EZH2; KLF4; NES	CD44; MYC; PROM1	EZH2; KLF4; NES	9.19915E-08
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	4	170	21	8706	CD44; MYC; PROM1; EPAS1	CD44; MYC; PROM1	EPAS1; MYC; PROM1	4.22708E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	4	171	21	8706	CD44; MYC; PROM1; LGR5	CD44; MYC; PROM1	LGR5; MYC; PROM1	4.34767E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	4	179	21	8706	CD44; MYC; PROM1; EZH2	CD44; MYC; PROM1	EZH2; MYC; PROM1	5.41153E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K87737963_CYT387_MDAMB231_3_h_10_um	4	131	21	8706	CD44; MYC; PROM1; KLF4	CD44; MYC; PROM1	KLF4; MYC; PROM1	1.1983E-05
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K88560311_AG-014699 (PF-01367338)_HT115_6.0_h_10.0_um	5	154	21	8706	CD44; MYC; PROM1; BMI1; LGR5	CD44; MYC; PROM1	BMI1; LGR5; PROM1	1.21092E-06
BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	BRD-K88573743_A443654_MCF10A_24_h_0.37_um	5	176	21	8706	CD44; MYC; PROM1; KLF4; LGR5	CD44; MYC; PROM1	CD44; KLF4; LGR5	2.64356E-06
